id,data,codigo,descricao,previsto_mensal,realizado_mensal
52664,2012-09,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 395.840.853,33","R$ 347.572.153,81"
52676,2012-09,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 395.840.853,33","R$ 321.922.943,88"
52688,2012-09,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 17.812.900,00","R$ 13.668.676,48"
52700,2012-09,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 17.812.900,00","R$ 12.946.746,04"
52712,2012-09,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 75.441.256,50","R$ 70.123.752,61"
52724,2012-09,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 75.441.256,50","R$ 77.927.258,50"
52736,2012-09,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 21.761,67","R$ 197.639,17"
52748,2012-09,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 21.761,67","R$ 254.014,90"
52760,2012-09,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 16.204.869,33","R$ 17.470.173,78"
52772,2012-09,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 16.204.869,33","R$ 14.516.846,34"
52784,2012-09,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 104.407.889,25","R$ 101.989.757,87"
52796,2012-09,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 104.407.889,25","R$ 95.288.847,09"
52808,2012-09,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 702.749.245,42","R$ 714.404.468,62"
52820,2012-09,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 702.749.245,42","R$ 718.035.307,45"
52832,2012-09,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 29.413,00","R$ 9.917,38"
52844,2012-09,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 29.413,00","R$ 46.258,55"
52856,2012-09,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
52868,2012-09,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
52880,2012-09,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 56.601.773,50","R$ 61.068.094,86"
52892,2012-09,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 56.601.773,50","R$ 69.215.408,95"
52904,2012-09,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 0,00"
52916,2012-09,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 0,00"
52928,2012-09,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
52940,2012-09,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
52952,2012-09,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
52964,2012-09,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
52976,2012-09,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 8.163.722,08","R$ 2.348.452,31"
52988,2012-09,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 8.163.722,08","R$ 2.546.492,09"
53000,2012-09,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.276.144,83","R$ 1.244.730,92"
53012,2012-09,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.276.144,83","R$ 611.363,19"
53024,2012-09,1.1.2.1.32.01,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,"R$ 6.233.380,75","R$ 5.194.676,33"
53036,2012-09,1.1.2.1.32.01,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,"R$ 6.233.380,75","R$ 2.972.650,71"
53048,2012-09,1.1.2.1.34.01,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,"R$ 544.295,58","R$ 6.131.565,03"
53060,2012-09,1.1.2.1.34.01,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,"R$ 544.295,58","R$ 17.580,77"
53072,2012-09,1.1.2.1.99.01,TAXA DE LICENÇA P/ TRÁFEGO DE VEÍCULOS,"R$ 0,00","R$ 0,00"
53084,2012-09,1.1.2.1.99.01,TAXA DE LICENÇA P/ TRÁFEGO DE VEÍCULOS,"R$ 0,00","R$ 0,00"
53096,2012-09,1.1.2.1.99.02,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,"R$ 0,00","R$ 0,00"
53108,2012-09,1.1.2.1.99.02,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,"R$ 0,00","R$ 0,00"
53120,2012-09,1.1.2.1.99.03,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,"R$ 101.218,33","R$ 82.243,15"
53132,2012-09,1.1.2.1.99.03,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,"R$ 101.218,33","R$ 1.837.612,17"
53144,2012-09,1.1.2.1.99.04,TAXA DE REMOÇÃO - CET,"R$ 1.436.300,00","R$ 1.228.451,50"
53156,2012-09,1.1.2.1.99.04,TAXA DE REMOÇÃO - CET,"R$ 1.436.300,00","R$ 879.654,30"
53168,2012-09,1.1.2.1.99.05,TAXA DE FISCALIZAÇÃO DE CEMITÉRIOS,"R$ 105.000,00","R$ 127.838,49"
53180,2012-09,1.1.2.2.90.01,TAXA DE LIMPEZA PÚBLICA,"R$ 0,00","R$ 0,00"
53192,2012-09,1.1.2.2.90.01,TAXA DE LIMPEZA PÚBLICA,"R$ 0,00","R$ 0,00"
53204,2012-09,1.1.2.2.90.02,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD,"R$ 189,58","R$ 126,86"
53216,2012-09,1.1.2.2.90.02,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD,"R$ 189,58","R$ 1.098,95"
53228,2012-09,1.1.2.2.90.03,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS,"R$ 1.170.855,50","R$ 173.620,71"
53240,2012-09,1.1.2.2.90.03,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS,"R$ 1.170.855,50","R$ 348.166,12"
53252,2012-09,1.1.2.2.99.01,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,"R$ 438,42","R$ 0,00"
53264,2012-09,1.1.2.2.99.01,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,"R$ 438,42","R$ 0,00"
53276,2012-09,1.1.2.2.99.02,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,"R$ 45.130,92","R$ 37.062,17"
53288,2012-09,1.1.2.2.99.02,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,"R$ 45.130,92","R$ 46.350,84"
53300,2012-09,1.1.2.2.99.03,TAXA DE COMBATE A SINISTROS,"R$ 4.002,67","R$ 0,00"
53312,2012-09,1.1.2.2.99.03,TAXA DE COMBATE A SINISTROS,"R$ 4.002,67","R$ 260,17"
