id,data,codigo,descricao,previsto_mensal,realizado_mensal
84705,2014-10,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 532.876.368,08","R$ 410.203.416,71"
84717,2014-10,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 21.182.784,83","R$ 16.974.893,62"
84729,2014-10,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 91.295.034,00","R$ 95.488.550,82"
84741,2014-10,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 0,00","R$ 0,00"
84753,2014-10,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 0,00","R$ 0,00"
84765,2014-10,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 19.748.775,42","R$ 20.055.798,22"
84777,2014-10,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 123.397.786,92","R$ 129.043.787,74"
84789,2014-10,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 820.106.798,83","R$ 880.525.485,48"
84801,2014-10,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 188.626,50","R$ 28.761,88"
84813,2014-10,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
84825,2014-10,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 77.595.348,67","R$ 91.240.663,61"
84837,2014-10,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 0,00"
84849,2014-10,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
84861,2014-10,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
84873,2014-10,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 9.656.234,50","R$ 5.330.834,70"
84885,2014-10,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.450.676,58","R$ 621.782,66"
84897,2014-10,1.1.2.1.32.01,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,"R$ 5.377.583,00","R$ 3.507.803,38"
84909,2014-10,1.1.2.1.34.01,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,"R$ 639.709,08","R$ 89.964,89"
84921,2014-10,1.1.2.1.99.01,TAXA DE LICENÇA P/ TRÁFEGO DE VEÍCULOS,"R$ 0,00","R$ 0,00"
84933,2014-10,1.1.2.1.99.02,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,"R$ 0,00","R$ 0,00"
84945,2014-10,1.1.2.1.99.03,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,"R$ 250.000,00","R$ 36.086,52"
84957,2014-10,1.1.2.1.99.04,TAXA DE REMOÇÃO - CET,"R$ 896.934,92","R$ 832.855,09"
84969,2014-10,1.1.2.1.99.05,TAXA DE FISCALIZAÇÃO DE CEMITÉRIOS,"R$ 120.833,33","R$ 154.259,70"
84981,2014-10,1.1.2.2.90.01,TAXA DE LIMPEZA PÚBLICA,"R$ 0,00","R$ 0,00"
84993,2014-10,1.1.2.2.90.02,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD,"R$ 0,00","R$ 27,63"
85005,2014-10,1.1.2.2.90.03,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS,"R$ 2.948.110,92","R$ 8.365.301,30"
85017,2014-10,1.1.2.2.99.01,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,"R$ 0,00","R$ 0,00"
85029,2014-10,1.1.2.2.99.02,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,"R$ 130.561,42","R$ 53.167,12"
85041,2014-10,1.1.2.2.99.03,TAXA DE COMBATE A SINISTROS,"R$ 1.092,25","R$ 0,00"
85053,2014-10,1.1.3.0.00.01,CONTRIBUIÇÃO DE MELHORIA,"R$ 0,00","R$ 0,00"
85065,2014-10,1.1.4,RECEITA TRIBUTÁRIA A CLASSIFICAR,"R$ 0,00","R$ 0,00"
85077,2014-10,1.1.5,RECEITAS A CLASSIFICAR - DAMSP,"R$ 0,00","R$ 0,00"
85089,2014-10,1.2.1.0.29.01,CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA,"R$ 0,00","R$ 126.479,70"
85101,2014-10,1.2.1.0.29.01,CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA,"R$ 130.000,00","R$ 0,00"
85113,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 64.273.427,33","R$ 59.693.071,09"
85125,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 1.098.230,58","R$ 920.179,22"
85137,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 1.176.333,33","R$ 728.886,68"
85149,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 15.566,50","R$ 8.243,49"
85161,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 341.666,67","R$ 305.436,29"
85173,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 48.560,08","R$ 39.824,15"
85185,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 65.000,00","R$ 57.762,71"
85197,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 370.833,33","R$ 258.349,93"
85209,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 9.257,25","R$ 0,00"
85221,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 0,00","R$ 0,00"
85233,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 1.250,00","R$ 0,00"
85245,2014-10,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 1.250,00","R$ 0,00"
