id,data,codigo,descricao,previsto_mensal,realizado_mensal
72805,2013-02,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 1.623.178.251,66"
72817,2013-02,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 66.634.953,69"
72829,2013-02,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 67.577.973,21"
72841,2013-02,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 87.652,50","R$ 0,00"
72853,2013-02,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 18.233.878,08","R$ 16.528.882,64"
72865,2013-02,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 108.222.257,83","R$ 98.108.392,53"
72877,2013-02,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 740.902.008,25","R$ 674.692.761,98"
72889,2013-02,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 15.920,75","R$ 38.703,20"
72901,2013-02,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
72913,2013-02,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 67.795.732,58","R$ 59.785.377,52"
72925,2013-02,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 293,58","R$ 0,00"
72937,2013-02,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
72949,2013-02,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
72961,2013-02,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 8.690.078,00","R$ 1.895.967,68"
72973,2013-02,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.368.925,25","R$ 463.124,88"
72985,2013-02,1.1.2.1.32.01,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,"R$ 6.318.007,33","R$ 3.624.567,11"
72997,2013-02,1.1.2.1.34.01,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,"R$ 592.434,92","R$ 16.136,88"
73009,2013-02,1.1.2.1.99.01,TAXA DE LICENÇA P/ TRÁFEGO DE VEÍCULOS,"R$ 0,00","R$ 0,00"
73021,2013-02,1.1.2.1.99.02,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,"R$ 0,00","R$ 0,00"
73033,2013-02,1.1.2.1.99.03,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,"R$ 112.087,33","R$ 61.835,61"
73045,2013-02,1.1.2.1.99.04,TAXA DE REMOÇÃO - CET,"R$ 1.600.000,00","R$ 702.806,05"
73057,2013-02,1.1.2.1.99.05,TAXA DE FISCALIZAÇÃO DE CEMITÉRIOS,"R$ 125.000,00","R$ 110.049,45"
73069,2013-02,1.1.2.2.90.01,TAXA DE LIMPEZA PÚBLICA,"R$ 0,00","R$ 0,00"
73081,2013-02,1.1.2.2.90.02,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD,"R$ 573,00","R$ 1.363,41"
73093,2013-02,1.1.2.2.90.03,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS,"R$ 2.277.614,08","R$ 774.131,43"
73105,2013-02,1.1.2.2.99.01,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,"R$ 0,00","R$ 0,00"
73117,2013-02,1.1.2.2.99.02,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,"R$ 82.833,33","R$ 43.260,69"
73129,2013-02,1.1.2.2.99.03,TAXA DE COMBATE A SINISTROS,"R$ 1.375,67","R$ 0,00"
73141,2013-02,1.1.3.0.00.01,CONTRIBUIÇÃO DE MELHORIA,"R$ 18,17","R$ 0,00"
73153,2013-02,1.1.4,RECEITA TRIBUTÁRIA A CLASSIFICAR,"R$ 0,00","R$ 0,00"
73165,2013-02,1.1.5,RECEITAS A CLASSIFICAR - DAMSP,"R$ 0,00","R$ 226,49"
73177,2013-02,1.2.1.0.01.01,PMSP,"R$ 0,00","R$ 0,00"
73189,2013-02,1.2.1.0.01.02,CÂMARA MUNICIPAL,"R$ 0,00","R$ 0,00"
73201,2013-02,1.2.1.0.01.03,TRIBUNAL DE CONTAS DO MUNICÍPIO DE SÃO PAULO,"R$ 0,00","R$ 0,00"
73213,2013-02,1.2.1.0.01.04,IPREM,"R$ 0,00","R$ 0,00"
73225,2013-02,1.2.1.0.01.05,PENSIONISTAS - IPREM,"R$ 0,00","R$ 0,00"
73237,2013-02,1.2.1.0.01.06,SERVIÇO FUNERÁRIO DE SÃO PAULO,"R$ 0,00","R$ 0,00"
73249,2013-02,1.2.1.0.01.07,CONTRIBUIÇÃO PESSOAL HSPM/CLT,"R$ 0,00","R$ 0,00"
73261,2013-02,1.2.1.0.29.01,CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA,"R$ 133.333,33","R$ 79.639,77"
73273,2013-02,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 63.519.192,50","R$ 49.021.953,31"
