id,data,codigo,descricao,previsto_mensal,realizado_mensal
72810,2013-07,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 376.465.440,80"
72822,2013-07,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 15.079.791,91"
72834,2013-07,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 82.206.632,76"
72846,2013-07,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 87.652,50","R$ 0,00"
72858,2013-07,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 18.233.878,08","R$ 19.265.759,07"
72870,2013-07,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 108.222.257,83","R$ 122.554.667,60"
72882,2013-07,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 740.902.008,25","R$ 774.838.424,91"
72894,2013-07,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 15.920,75","R$ 35.596,91"
72906,2013-07,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
72918,2013-07,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 67.795.732,58","R$ 74.199.656,42"
72930,2013-07,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 293,58","R$ 0,00"
72942,2013-07,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
72954,2013-07,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
72966,2013-07,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 8.690.078,00","R$ 70.483.602,96"
72978,2013-07,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.368.925,25","R$ 6.646.931,49"
