id,data,codigo,descricao,previsto_mensal,realizado_mensal
9,2008-10,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 201.442.610,35"
21,2008-10,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 11.130.250,00","R$ 8.034.572,04"
33,2008-10,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 47.250.000,00","R$ 55.828.321,26"
45,2008-10,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 0,00","R$ 0,00"
57,2008-10,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 8.750.000,00","R$ 10.086.931,97"
69,2008-10,1.1.1.2.08,IMPOSTO S/ TRANSMISSÃO  INTER-VIVOS  DE BENS IMÓVE,"R$ 45.620.833,33","R$ 62.378.012,46"
81,2008-10,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 410.000.000,00","R$ 471.567.638,99"
93,2008-10,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 791.666,67","R$ 304.909,89"
105,2008-10,1.1.1.3.05.03,ISS - CMSP,"R$ 17.916,67","R$ 0,00"
117,2008-10,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 24.066.666,67","R$ 30.981.635,88"
129,2008-10,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 0,00"
141,2008-10,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
153,2008-10,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
165,2008-10,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 6.916.666,67","R$ 2.740.400,22"
177,2008-10,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.250.000,00","R$ 739.129,17"
189,2008-10,1.1.2.1.32.01,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,"R$ 4.333.333,33","R$ 4.689.681,76"
201,2008-10,1.1.2.1.34.01,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,"R$ 566.666,67","R$ 17.396,28"
213,2008-10,1.1.2.1.99.01,TAXA DE LICENÇA P/ TRÁFEGO DE VEÍCULOS,"R$ 15.000,00","R$ 0,00"
225,2008-10,1.1.2.1.99.02,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,"R$ 0,00","R$ 364,77"
237,2008-10,1.1.2.1.99.03,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,"R$ 140.833,33","R$ 32.114,46"
249,2008-10,1.1.2.1.99.04,TAXA DE REMOÇÃO - CET,"R$ 75.833,33","R$ 798.602,45"
261,2008-10,1.1.2.1.99.05,TAXA DE FISCALIZAÇÃO DE CEMITÉRIOS,"R$ 75.000,00","R$ 85.039,53"
273,2008-10,1.1.2.2.90.01,TAXA DE LIMPEZA PÚBLICA,"R$ 3.750,00","R$ 2.036,57"
285,2008-10,1.1.2.2.90.02,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD,"R$ 1.368.333,33","R$ 12.373,81"
297,2008-10,1.1.2.2.90.03,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS,"R$ 7.083.333,33","R$ 605.155,04"
309,2008-10,1.1.2.2.99.01,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,"R$ 333,33","R$ 500,01"
