id,data,codigo,descricao,previsto_mensal,realizado_mensal
21502,2010-11,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 308.876.440,00","R$ 275.065.286,49"
21514,2010-11,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 13.566.560,83","R$ 11.709.424,37"
21526,2010-11,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 0,00","R$ 0,00"
21538,2010-11,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 0,00","R$ 0,00"
21550,2010-11,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 0,00","R$ 0,00"
21562,2010-11,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 0,00","R$ 0,00"
21574,2010-11,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 0,00","R$ 0,00"
21586,2010-11,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 0,00","R$ 0,00"
21598,2010-11,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 0,00","R$ 0,00"
21610,2010-11,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 0,00","R$ 0,00"
21622,2010-11,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 0,00","R$ 0,00"
21634,2010-11,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 56.621.557,58","R$ 84.473.571,15"
21646,2010-11,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 0,00","R$ 0,00"
21658,2010-11,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 0,00","R$ 0,00"
21670,2010-11,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 0,00","R$ 0,00"
21682,2010-11,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 0,00","R$ 0,00"
21694,2010-11,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 116.682,00","R$ 16.559,92"
21706,2010-11,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
21718,2010-11,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 32.633.338,92","R$ 47.903.568,60"
21730,2010-11,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 0,00"
21742,2010-11,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
21754,2010-11,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
21766,2010-11,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 6.924.243,33","R$ 2.297.752,10"
21778,2010-11,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.081.409,83","R$ 553.134,63"
21790,2010-11,1.1.2.1.32.01,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,"R$ 2.857.233,50","R$ 4.317.328,62"
21802,2010-11,1.1.2.1.34.01,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,"R$ 437.380,42","R$ 23.472,63"
21814,2010-11,1.1.2.1.99.01,TAXA DE LICENÇA P/ TRÁFEGO DE VEÍCULOS,"R$ 0,00","R$ 0,00"
21826,2010-11,1.1.2.1.99.02,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,"R$ 0,00","R$ 0,00"
21838,2010-11,1.1.2.1.99.03,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,"R$ 185.523,00","R$ 23.926,99"
21850,2010-11,1.1.2.1.99.04,TAXA DE REMOÇÃO - CET,"R$ 1.045.458,75","R$ 818.239,20"
21862,2010-11,1.1.2.1.99.05,TAXA DE FISCALIZAÇÃO DE CEMITÉRIOS,"R$ 87.500,00","R$ 98.892,62"
21874,2010-11,1.1.2.1.99.05,TAXA DE FISCALIZAÇÃO DE CEMITÉRIOS,"R$ 87.500,00","R$ 0,00"
21886,2010-11,1.1.2.2.90.01,TAXA DE LIMPEZA PÚBLICA,"R$ 2.299,42","R$ 2.184,19"
21898,2010-11,1.1.2.2.90.02,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD,"R$ 3.344,67","R$ 61,91"
21910,2010-11,1.1.2.2.90.03,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS,"R$ 1.991.642,83","R$ 945.577,85"
21922,2010-11,1.1.2.2.99.01,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,"R$ 438,92","R$ 493,14"
21934,2010-11,1.1.2.2.99.02,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,"R$ 93.634,67","R$ 44.432,50"
21946,2010-11,1.1.2.2.99.02,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,"R$ 93.634,67","R$ 77.197,32"
21958,2010-11,1.1.2.2.99.03,TAXA DE COMBATE A SINISTROS,"R$ 6.127,17","R$ 4.923,18"
21970,2010-11,1.1.3.0.00.01,CONTRIBUIÇÃO DE MELHORIA,"R$ 416,67","R$ 83,83"
21982,2010-11,1.1.4,RECEITA TRIBUTÁRIA A CLASSIFICAR,"R$ 0,00","R$ 834.554,94"
21994,2010-11,1.1.4,RECEITA TRIBUTÁRIA A CLASSIFICAR,"R$ 0,00","-R$ 16.029.889,57"
22006,2010-11,1.1.5,RECEITAS A CLASSIFICAR - DAMSP,"R$ 0,00","R$ 134.732,84"
22018,2010-11,1.1.5,RECEITAS A CLASSIFICAR - DAMSP,"R$ 0,00","R$ 13.583.454,72"
22030,2010-11,1.2.1.0.01.01,PMSP,"R$ 0,00","R$ 0,00"
22042,2010-11,1.2.1.0.01.02,CÂMARA MUNICIPAL,"R$ 0,00","R$ 0,00"
22054,2010-11,1.2.1.0.01.03,TRIBUNAL DE CONTAS DO MUNICÍPIO DE SÃO PAULO,"R$ 0,00","R$ 0,00"
22066,2010-11,1.2.1.0.01.04,IPREM,"R$ 0,00","R$ 0,00"
22078,2010-11,1.2.1.0.01.05,PENSIONISTAS - IPREM,"R$ 0,00","R$ 0,00"
22090,2010-11,1.2.1.0.01.06,SERVIÇO FUNERÁRIO DE SÃO PAULO,"R$ 0,00","R$ 0,00"
22102,2010-11,1.2.1.0.01.07,CONTRIBUIÇÃO PESSOAL HSPM/CLT,"R$ 0,00","R$ 0,00"
22114,2010-11,1.2.1.0.29.01,CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA,"R$ 65.000,00","R$ 0,00"
22126,2010-11,1.2.1.0.29.01,CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA,"R$ 0,00","R$ 99.292,77"
22138,2010-11,1.2.1.0.29.01,CONTRIBUIÇÃO PATRONAL DE SERVIDOR ATIVO CIVIL PARA,"R$ 0,00","R$ 108.490,51"
22150,2010-11,1.2.1.0.29.07,CONTRIBUIÇÃO DO SERVIDOR ATIVO CIVIL PARA O REGIME,"R$ 43.652.831,42","R$ 0,00"
