id,data,codigo,descricao,previsto_mensal,realizado_mensal
11128,2009-05,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 253.791.666,67","R$ 222.534.206,48"
11140,2009-05,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 9.658.333,33","R$ 8.704.293,56"
11152,2009-05,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 63.333.333,33","R$ 51.979.376,19"
11164,2009-05,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 0,00","R$ 0,00"
11176,2009-05,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 10.416.666,67","R$ 8.625.146,42"
11188,2009-05,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 49.050.000,00","R$ 49.917.050,65"
11200,2009-05,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 466.128.632,75","R$ 423.203.823,55"
11212,2009-05,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 241.666,67","R$ 51.357,87"
11224,2009-05,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
11236,2009-05,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 29.083.333,33","R$ 29.963.544,68"
11248,2009-05,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 0,00"
11260,2009-05,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
11272,2009-05,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
11284,2009-05,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 6.666.666,67","R$ 1.884.370,42"
11296,2009-05,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.250.000,00","R$ 668.467,43"
11308,2009-05,1.1.2.1.32.01,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,"R$ 5.000.000,00","R$ 2.774.676,87"
11320,2009-05,1.1.2.1.34.01,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,"R$ 583.333,33","R$ 4.631.072,26"
11332,2009-05,1.1.2.1.99.01,TAXA DE LICENÇA P/ TRÁFEGO DE VEÍCULOS,"R$ 6.783,33","R$ 0,00"
11344,2009-05,1.1.2.1.99.02,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,"R$ 0,00","R$ 36,82"
11356,2009-05,1.1.2.1.99.03,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,"R$ 166.666,67","R$ 5.435,39"
11368,2009-05,1.1.2.1.99.04,TAXA DE REMOÇÃO - CET,"R$ 75.833,33","R$ 1.031.346,44"
11380,2009-05,1.1.2.1.99.05,TAXA DE FISCALIZAÇÃO DE CEMITÉRIOS,"R$ 87.500,00","R$ 78.788,92"
11392,2009-05,1.1.2.2.90.01,TAXA DE LIMPEZA PÚBLICA,"R$ 2.200,00","R$ 2.184,19"
11404,2009-05,1.1.2.2.90.02,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD,"R$ 208.333,33","R$ 2.235,98"
11416,2009-05,1.1.2.2.90.03,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS,"R$ 3.333.333,33","R$ 1.070.437,25"
11428,2009-05,1.1.2.2.99.01,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,"R$ 333,33","R$ 493,14"
11440,2009-05,1.1.2.2.99.02,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,"R$ 54.166,67","R$ 44.673,20"
11452,2009-05,1.1.2.2.99.03,TAXA DE COMBATE A SINISTROS,"R$ 8.333,33","R$ 5.699,46"
11464,2009-05,1.1.3.0.00.01,CONTRIBUIÇÃO DE MELHORIA,"R$ 7.500,00","R$ 297,63"
11476,2009-05,1.1.4,RECEITA TRIBUTÁRIA A CLASSIFICAR,"R$ 0,00","-R$ 4.682,35"
11488,2009-05,1.1.5,RECEITAS A CLASSIFICAR - DAMSP,"R$ 0,00","R$ 398.459,80"
11500,2009-05,1.2.1.0.01.01,PMSP,"R$ 0,00","R$ 0,00"
11512,2009-05,1.2.1.0.01.02,CÂMARA MUNICIPAL,"R$ 0,00","R$ 0,00"
11524,2009-05,1.2.1.0.01.03,TRIBUNAL DE CONTAS DO MUNICÍPIO DE SÃO PAULO,"R$ 0,00","R$ 0,00"
11536,2009-05,1.2.1.0.01.04,IPREM,"R$ 0,00","R$ 0,00"
11548,2009-05,1.2.1.0.01.05,PENSIONISTAS - IPREM,"R$ 0,00","R$ 0,00"
11560,2009-05,1.2.1.0.01.06,SERVIÇO FUNERÁRIO DE SÃO PAULO,"R$ 0,00","R$ 0,00"
11572,2009-05,1.2.1.0.01.07,CONTRIBUIÇÃO PESSOAL HSPM/CLT,"R$ 0,00","R$ 0,00"
