id,data,codigo,descricao,previsto_mensal,realizado_mensal
5,2008-06,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 235.916.333,33","R$ 204.342.805,87"
17,2008-06,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 11.130.250,00","R$ 8.737.740,83"
29,2008-06,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 47.250.000,00","R$ 58.029.895,95"
41,2008-06,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 0,00","R$ 0,00"
53,2008-06,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 8.750.000,00","R$ 7.600.766,46"
65,2008-06,1.1.1.2.08,IMPOSTO S/ TRANSMISSÃO  INTER-VIVOS  DE BENS IMÓVE,"R$ 45.620.833,33","R$ 59.645.148,58"
77,2008-06,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 410.000.000,00","R$ 413.761.129,48"
89,2008-06,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 791.666,67","R$ 199.380,85"
101,2008-06,1.1.1.3.05.03,ISS - CMSP,"R$ 17.916,67","R$ 0,00"
113,2008-06,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 24.066.666,67","R$ 26.520.500,12"
125,2008-06,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 122,69"
137,2008-06,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
149,2008-06,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
