id,data,codigo,descricao,previsto_mensal,realizado_mensal
21500,2010-09,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 308.876.440,00","R$ 276.136.676,45"
21512,2010-09,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 13.566.560,83","R$ 10.892.015,63"
21524,2010-09,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 61.998.671,75","R$ 50.588.949,78"
21536,2010-09,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 61.998.671,75","R$ 63.758.422,86"
21548,2010-09,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 61.998.671,75","R$ 56.613.884,57"
21560,2010-09,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 61.998.671,75","R$ 3.111.145,53"
21572,2010-09,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 0,00","R$ 0,00"
21584,2010-09,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 10.487.604,42","R$ 7.842.539,26"
21596,2010-09,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 10.487.604,42","R$ 11.291.148,69"
21608,2010-09,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 10.487.604,42","R$ 10.945.666,26"
21620,2010-09,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 10.487.604,42","R$ 9.298.171,73"
