id,data,codigo,descricao,previsto_mensal,realizado_mensal
72813,2013-10,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 423.492.515,58","R$ 359.035.027,42"
72825,2013-10,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 20.151.379,08","R$ 13.300.353,58"
72837,2013-10,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 83.620.691,33","R$ 82.266.113,88"
72849,2013-10,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 87.652,50","R$ 12.882,46"
72861,2013-10,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 18.233.878,08","R$ 20.791.936,64"
72873,2013-10,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 108.222.257,83","R$ 131.322.224,33"
72885,2013-10,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 740.902.008,25","R$ 781.108.378,71"
72897,2013-10,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 15.920,75","R$ 34.056,25"
72909,2013-10,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
72921,2013-10,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 67.795.732,58","R$ 84.405.413,26"
72933,2013-10,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 293,58","R$ 0,00"
72945,2013-10,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
72957,2013-10,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
