id,data,codigo,descricao,previsto_mensal,realizado_mensal
52656,2012-01,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 395.840.853,33","R$ 134.931.515,52"
52668,2012-01,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 395.840.853,33","R$ 345.943.168,84"
52680,2012-01,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 17.812.900,00","R$ 4.479.624,19"
52692,2012-01,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 17.812.900,00","R$ 14.642.618,70"
52704,2012-01,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 75.441.256,50","R$ 74.803.523,84"
52716,2012-01,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 75.441.256,50","R$ 70.038.440,46"
52728,2012-01,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 21.761,67","R$ 435.247,62"
52740,2012-01,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 21.761,67","R$ 193.377,91"
52752,2012-01,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 16.204.869,33","R$ 12.520.584,30"
52764,2012-01,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 16.204.869,33","R$ 17.606.718,24"
52776,2012-01,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 104.407.889,25","R$ 70.785.591,54"
52788,2012-01,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 104.407.889,25","R$ 90.225.226,90"
52800,2012-01,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 702.749.245,42","R$ 789.720.836,66"
52812,2012-01,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 702.749.245,42","R$ 765.092.769,93"
52824,2012-01,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 29.413,00","R$ 11.571,19"
52836,2012-01,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 29.413,00","R$ 45.490,52"
52848,2012-01,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
52860,2012-01,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
52872,2012-01,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 56.601.773,50","R$ 65.785.363,38"
52884,2012-01,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 56.601.773,50","R$ 63.725.594,38"
52896,2012-01,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 0,00"
52908,2012-01,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 113,02"
52920,2012-01,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
52932,2012-01,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
52944,2012-01,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
52956,2012-01,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
52968,2012-01,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 8.163.722,08","R$ 1.594.953,58"
52980,2012-01,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 8.163.722,08","R$ 64.699.264,69"
52992,2012-01,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.276.144,83","R$ 474.495,69"
53004,2012-01,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.276.144,83","R$ 6.461.714,56"
