id,data,codigo,descricao,previsto_mensal,realizado_mensal
11132,2009-09,1.1.1.2.02.01,IMPOSTO S/ A PROPRIEDADE PREDIAL,"R$ 253.791.666,67","R$ 213.717.804,09"
11144,2009-09,1.1.1.2.02.02,IMPOSTO S/ A PROPRIEDADE TERRITORIAL URBANA,"R$ 9.658.333,33","R$ 8.914.428,63"
11156,2009-09,1.1.1.2.04.31,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OS RENDIMENTOS DO TRABALHO,"R$ 63.333.333,33","R$ 54.422.422,17"
11168,2009-09,1.1.1.2.04.33,IMPOSTO DE RENDA RETIDO NAS FONTES S/ REMESSA DE RECURSOS AO EXTERIOR,"R$ 0,00","R$ 0,00"
11180,2009-09,1.1.1.2.04.34,IMPOSTO DE RENDA RETIDO NAS FONTES S/ OUTROS RENDIMENTOS,"R$ 10.416.666,67","R$ 13.106.909,66"
11192,2009-09,1.1.1.2.08.01,IMPOSTO S/ TRANS. INTER-VIVOS  DE BENS IMÓVEIS E DIR. REAIS S/ IMÓVEIS,"R$ 49.050.000,00","R$ 58.923.841,55"
11204,2009-09,1.1.1.3.05.01,IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA,"R$ 466.128.632,75","R$ 456.209.234,59"
11216,2009-09,1.1.1.3.05.02,ISS - SISTEMA INTEGRADO - SIMPLES,"R$ 241.666,67","R$ 46.706,83"
11228,2009-09,1.1.1.3.05.03,ISS - CMSP,"R$ 0,00","R$ 0,00"
11240,2009-09,1.1.1.3.05.04,ISS - SIMPLES NACIONAL,"R$ 29.083.333,33","R$ 32.303.626,95"
11252,2009-09,1.1.1.3.07,IMPOSTO S/ VENDA A VAREJO DE COMBUSTÍVEIS LÍQUIDOS E GASOSOS - IVV,"R$ 0,00","R$ 1.122,94"
11264,2009-09,1.1.2.1.25.01,"TAXA DE LICENÇA P/ LOCALIZAÇÃO, INSTALAÇÃO E FUNCIONAMENTO","R$ 0,00","R$ 0,00"
11276,2009-09,1.1.2.1.25.02,TAXA DE VISTORIA DE NORMAS DE SEGURANÇA,"R$ 0,00","R$ 0,00"
11288,2009-09,1.1.2.1.25.03,TAXA DE FISCALIZAÇÃO DE ESTABELECIMENTOS - TFE,"R$ 6.666.666,67","R$ 3.846.604,12"
11300,2009-09,1.1.2.1.26.01,TAXA DE FISCALIZAÇÃO DE ANÚNCIOS,"R$ 1.250.000,00","R$ 702.392,94"
11312,2009-09,1.1.2.1.32.01,TAXA P/ EXAME E VERIFICAÇÃO DE  PROJETOS E CONSTRUÇÕES,"R$ 5.000.000,00","R$ 4.099.726,60"
11324,2009-09,1.1.2.1.34.01,TAXA DE VISTORIA DE APARELHOS DE TRANSPORTE VERTICAL E HORIZONTAL,"R$ 583.333,33","R$ 22.935,10"
11336,2009-09,1.1.2.1.99.01,TAXA DE LICENÇA P/ TRÁFEGO DE VEÍCULOS,"R$ 6.783,33","R$ 0,00"
11348,2009-09,1.1.2.1.99.02,TAXA DE LICENÇA P/ ARRUAMENTOS E LOTEAMENTOS,"R$ 0,00","R$ 84,84"
11360,2009-09,1.1.2.1.99.03,TAXA DE FISCALIZAÇÃO DOS SERVIÇOS DE LIMPEZA URBANA - FISLURB,"R$ 166.666,67","R$ 2.588,76"
11372,2009-09,1.1.2.1.99.04,TAXA DE REMOÇÃO - CET,"R$ 75.833,33","R$ 398.023,29"
11384,2009-09,1.1.2.1.99.05,TAXA DE FISCALIZAÇÃO DE CEMITÉRIOS,"R$ 87.500,00","R$ 73.351,50"
11396,2009-09,1.1.2.2.90.01,TAXA DE LIMPEZA PÚBLICA,"R$ 2.200,00","R$ 3.307,13"
11408,2009-09,1.1.2.2.90.02,TAXA DE RESÍDUOS SÓLIDOS DOMICILIARES - TRSD,"R$ 208.333,33","R$ 6.934,13"
11420,2009-09,1.1.2.2.90.03,TAXA DE RESÍDUOS SÓLIDOS DE SERVIÇOS DE SAÚDE - TRSS,"R$ 3.333.333,33","R$ 1.287.913,14"
11432,2009-09,1.1.2.2.99.01,TAXA DE CONSERVAÇÃO DE VIAS E LOGRADOUROS PÚBLICOS,"R$ 333,33","R$ 1.616,08"
11444,2009-09,1.1.2.2.99.02,TAXA DE ESTUDOS P/ FIXAÇÃO DE DIRETRIZES,"R$ 54.166,67","R$ 85.392,01"
11456,2009-09,1.1.2.2.99.03,TAXA DE COMBATE A SINISTROS,"R$ 8.333,33","R$ 7.123,29"
11468,2009-09,1.1.3.0.00.01,CONTRIBUIÇÃO DE MELHORIA,"R$ 7.500,00","R$ 1.375,11"
11480,2009-09,1.1.4,RECEITA TRIBUTÁRIA A CLASSIFICAR,"R$ 0,00","R$ 511.743,36"
11492,2009-09,1.1.5,RECEITAS A CLASSIFICAR - DAMSP,"R$ 0,00","R$ 76.742,26"
11504,2009-09,1.2.1.0.01.01,PMSP,"R$ 0,00","R$ 0,00"
11516,2009-09,1.2.1.0.01.02,CÂMARA MUNICIPAL,"R$ 0,00","R$ 0,00"
